GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
7309	ENSG00000169020.10	ATP5ME	chr4	672436	674330	protein_coding	-	1894	111.663635829134	0.0050461096060214	0.227984448309875	0.0221335693878679	0.982341408530698	NA
8673	ENSG00000185619.19	PCGF3	chr4	705748	770089	protein_coding	+	64341	448.812996489908	-0.0939357057471218	0.0952151314079829	-0.986562790578118	0.323857019037842	0.749600484382511
10573	ENSG00000249592.7	PCGF3-AS1	chr4	760202	781866	lncRNA	-	21664	393.857563352602	0.167024468206877	0.170088081209738	0.981988079464054	0.326105720915418	0.750056460713212
8178	ENSG00000178950.18	GAK	chr4	849276	932373	protein_coding	-	83097	669.711897688507	0.0256107870684912	0.102348838118167	0.2502303645003	0.802409204550518	0.956716878141958
3681	ENSG00000127419.17	TMEM175	chr4	932387	958656	protein_coding	+	26269	117.492628478778	0.024183633869311	0.178125399859475	0.135767464316654	0.892005112568296	NA
5288	ENSG00000145214.14	DGKQ	chr4	958887	986895	protein_coding	-	28008	37.5744470403048	0.00167860660613387	0.349923050481763	0.00479707353894753	0.996172503765913	NA
3679	ENSG00000127415.13	IDUA	chr4	986997	1004564	protein_coding	+	17567	38.3394342597348	-0.136485441018011	0.240410728464992	-0.567717763219063	0.570226627973886	NA
3680	ENSG00000127418.15	FGFRL1	chr4	1009936	1026898	protein_coding	+	16962	88.4337219447112	-0.430096098051331	0.231965815245287	-1.8541356949365	0.0637197491064094	NA
6203	ENSG00000159692.18	CTBP1	chr4	1211445	1250333	protein_coding	-	38888	445.142184638778	-0.0785980135922653	0.110917169936541	-0.708618995933937	0.478560944923214	0.842676423438215
9072	ENSG00000196810.6	CTBP1-DT	chr4	1248877	1288856	lncRNA	+	39979	67.1872821598702	0.128028631632613	0.22298741039014	0.574151838476499	0.565865056872108	NA
1227	ENSG00000090316.16	MAEA	chr4	1289887	1340147	protein_coding	+	50260	524.621302406062	-0.0728845935379629	0.125198453824881	-0.582152505173178	0.56046396149748	0.886216166401676
6627	ENSG00000163945.19	UVSSA	chr4	1345691	1395989	protein_coding	+	50298	186.278896927681	-0.154863045146293	0.166554786774007	-0.929802428052827	0.352473388955777	0.771455677027078
7818	ENSG00000174137.14	FAM53A	chr4	1617915	1684313	protein_coding	-	66398	51.8702618496905	-0.167871176635465	0.313134071841692	-0.536100002302956	0.59188943853961	NA
6630	ENSG00000163950.13	SLBP	chr4	1692731	1712344	protein_coding	-	19613	737.751750485683	-0.114920641244627	0.0961603738783763	-1.19509353603365	0.232050487212555	0.676481448327364
218	ENSG00000013810.21	TACC3	chr4	1712858	1745171	protein_coding	+	32313	637.259585678811	0.101712397711084	0.0985686123419927	1.03189438599565	0.30212159619556	0.732546909831004
7301	ENSG00000168936.12	TMEM129	chr4	1715952	1721358	protein_coding	-	5406	50.7805603260118	-0.0856427914316632	0.223927809135103	-0.382457148857255	0.70212230759088	NA
677	ENSG00000068078.20	FGFR3	chr4	1793293	1808872	protein_coding	+	15579	50.9085109465106	0.0219959455749578	0.305031265525991	0.0721104623063094	0.942514000186874	NA
7300	ENSG00000168924.15	LETM1	chr4	1811479	1856156	protein_coding	-	44677	579.622147132414	-0.136147379408655	0.0916441033163074	-1.48560981538273	0.137382357299781	0.553653185905449
2338	ENSG00000109685.19	NSD2	chr4	1871393	1982207	protein_coding	+	110814	3425.34061913511	0.0816040566487193	0.0532419022020302	1.53270362766279	0.125348894956342	0.535394723565725
8618	ENSG00000185049.16	NELFA	chr4	1982717	2041903	protein_coding	-	59186	447.940121982899	-0.20981219406401	0.105027233280939	-1.99769324116898	0.0457499274235121	0.343171523502908
3422	ENSG00000123933.17	MXD4	chr4	2247432	2262109	protein_coding	-	14677	29.7732389544223	-0.179104830793732	0.300390641882659	-0.596239715296107	0.55101509749184	NA
6206	ENSG00000159733.14	ZFYVE28	chr4	2269582	2418651	protein_coding	-	149069	389.673925176377	0.0369476513958339	0.170922009187535	0.216166727570439	0.828857787942937	0.963216006302044
564	ENSG00000063978.17	RNF4	chr4	2462220	2515857	protein_coding	+	53637	1595.93832655949	-0.0590452017727247	0.0623733252629117	-0.946641878140077	0.343821296609931	0.763885300138633
11797	ENSG00000290180.1	ENSG00000290180	chr4	2512477	2625320	protein_coding	+	112843	44.3412398718996	0.0518437927274259	0.267229541867533	0.194004721054101	0.846172185270588	NA
3523	ENSG00000125386.16	FAM193A	chr4	2536647	2732573	protein_coding	+	195926	2391.87105599715	0.0606665259092489	0.0560360154154807	1.08263454243552	0.278970668796389	0.715966354589058
7292	ENSG00000168884.15	TNIP2	chr4	2741648	2756342	protein_coding	-	14694	94.9919642885106	0.0852884870870641	0.17916048610833	0.4760451868583	0.634042185960454	NA
1134	ENSG00000087266.17	SH3BP2	chr4	2793071	2841098	protein_coding	+	48027	66.8093803638043	-0.232923504968253	0.324529706219817	-0.717726299023254	0.472926064282228	NA
1136	ENSG00000087274.19	ADD1	chr4	2843844	2930076	protein_coding	+	86232	2105.71678243097	0.202942099221701	0.0585953965922409	3.46344783079041	0.000533299997644429	0.0232831753462607
2340	ENSG00000109736.15	MFSD10	chr4	2930561	2934834	protein_coding	-	4273	32.327753936479	-0.0784666887902751	0.281203313712713	-0.279038990523559	0.780214902544884	NA
10575	ENSG00000249673.9	NOP14-AS1	chr4	2934882	2961738	lncRNA	+	26856	38.2807586337753	-0.0463212619877215	0.260755671428715	-0.177642395020293	0.859003827622674	NA
1135	ENSG00000087269.16	NOP14	chr4	2937933	2963406	protein_coding	-	25473	549.157556401322	-0.228280017622854	0.111692874210065	-2.04381899236937	0.0409714321926307	0.323994264768406
3524	ENSG00000125388.20	GRK4	chr4	2963571	3040760	protein_coding	+	77189	75.9411533630514	0.150559369963813	0.280917080638488	0.535956623291155	0.591988529381765	NA
9156	ENSG00000197386.14	HTT	chr4	3041363	3243957	protein_coding	+	202594	1992.31559737246	0.0953332462641733	0.0573772938757343	1.66151520618318	0.0966100174996699	0.482611428178467
6207	ENSG00000159788.20	RGS12	chr4	3293021	3439913	protein_coding	+	146892	906.751556838141	0.0877264114530595	0.072281539233008	1.21367658165473	0.224871250398139	0.671665828206813
6631	ENSG00000163956.13	LRPAP1	chr4	3503612	3532446	protein_coding	-	28834	299.957704819674	0.0345709898842302	0.11830387597864	0.292221954676041	0.77011692647155	0.952703884812511
4069	ENSG00000132406.12	TMEM128	chr4	4235542	4248223	protein_coding	-	12681	161.395976648386	-0.0820174029711664	0.161176627542064	-0.508866603191342	0.610845730554009	0.910231808766054
5289	ENSG00000145220.14	LYAR	chr4	4267701	4290154	protein_coding	-	22453	694.586972345216	-0.252275105873342	0.0953704662695743	-2.64521204248138	0.00816397401767495	0.135713953312439
7286	ENSG00000168826.16	ZBTB49	chr4	4290251	4321786	protein_coding	+	31535	176.177856718672	0.0381655467963168	0.153014650278066	0.249424135054783	0.803032717895637	0.956716878141958
7285	ENSG00000168818.10	STX18	chr4	4415742	4542346	protein_coding	-	126604	2081.68895765479	0.00349146190430718	0.0824554763226041	0.0423436023903004	0.966224786756181	0.996861418470552
10505	ENSG00000247708.8	STX18-AS1	chr4	4542131	4787359	lncRNA	+	245228	415.09181522762	-0.0922201223115949	0.11266109043423	-0.81856230892272	0.413036178646693	0.806823837211658
206	ENSG00000013288.9	MAN2B2	chr4	6575189	6623362	protein_coding	+	48173	123.280841298245	0.0628028667997321	0.16313516897376	0.38497441842129	0.700256368745711	NA
8190	ENSG00000179010.16	MRFAP1	chr4	6640091	6642729	protein_coding	+	2638	255.247128338638	0.0927490322295003	0.121614505634834	0.762647775817082	0.445673483832718	0.825640800514675
10659	ENSG00000251580.3	LINC02482	chr4	6648695	6673965	lncRNA	-	25270	27.2065102129218	0.313333693602843	0.361922649982915	0.865747677349384	0.386628548015419	NA
7498	ENSG00000170846.17	ENSG00000170846	chr4	6663396	6676755	protein_coding	+	13359	121.634745768702	0.0203042730530303	0.140052433004848	0.144976225099406	0.88472964307496	NA
8187	ENSG00000178988.11	MRFAP1L1	chr4	6707701	6709865	protein_coding	-	2164	130.94619446891	0.180260069192107	0.169124189755765	1.06584439193721	0.286493989882322	NA
8738	ENSG00000186222.5	BLOC1S4	chr4	6716174	6717664	protein_coding	+	1490	37.2087879504135	-0.295666740116829	0.261321830481502	-1.13142763301499	0.257875146353002	NA
7503	ENSG00000170871.12	KIAA0232	chr4	6781375	6884170	protein_coding	+	102795	4530.13339018088	0.111040587687652	0.0534348293804708	2.07805637212785	0.0377041673332749	0.311733605111243
4068	ENSG00000132405.19	TBC1D14	chr4	6909242	7033118	protein_coding	+	123876	3268.04699832718	-0.122713640464089	0.0634926272607906	-1.93272267597391	0.053270370217321	0.368845459880805
7713	ENSG00000173011.12	TADA2B	chr4	7041899	7057952	protein_coding	+	16053	125.563523861508	0.123021490770371	0.155956991088931	0.78881677513399	0.430219103493434	NA
2327	ENSG00000109519.14	GRPEL1	chr4	7058671	7068085	protein_coding	-	9414	175.242598588557	-0.566743798770406	0.143699294420488	-3.94395672613409	8.01481270019446e-05	0.00608708327053311
11265	ENSG00000272620.2	AFAP1-AS1	chr4	7754077	7778928	lncRNA	+	24851	73.1549057762536	-0.201808325088996	0.289968840797912	-0.695965554552955	0.486450401603236	NA
9033	ENSG00000196526.11	AFAP1	chr4	7758714	7939926	protein_coding	-	181212	53.7731631831339	-0.275809808260467	0.255576979153028	-1.079165303442	0.28051404393969	NA
1121	ENSG00000087008.16	ACOX3	chr4	8366282	8440723	protein_coding	-	74441	300.02651393279	-0.0968914613645949	0.126732370304823	-0.764536015001901	0.444547882916699	0.825399334128934
5928	ENSG00000155275.19	TRMT44	chr4	8436140	8493531	protein_coding	+	57391	394.632100554945	-0.246095615148746	0.103092700338979	-2.38712939266854	0.0169805136631705	0.209129941078
753	ENSG00000071127.18	WDR1	chr4	10068089	10116972	protein_coding	-	48883	2170.56634172087	-0.256478947282948	0.17038156022213	-1.50532103913458	0.132241558643822	0.546273770012526
11770	ENSG00000289865.1	ENSG00000289865	chr4	10117089	10118515	lncRNA	+	1426	40.855559565445	-1.40939921248088	0.469056773094787	-3.00475186229976	0.00265797594780296	NA
8133	ENSG00000178163.8	ZNF518B	chr4	10439880	10457426	protein_coding	-	17546	324.187411465067	-0.0788500873851612	0.147415675385813	-0.534882651921492	0.592731005076628	0.902778725300543
10621	ENSG00000250896.1	RNPS1P1	chr4	11371975	11372892	processed_pseudogene	+	917	35.1243632518847	0.00723787549075279	0.388653147845564	0.0186229689142486	0.985141879468414	NA
6088	ENSG00000157869.16	RAB28	chr4	13361354	13484365	protein_coding	-	123011	3187.20113181534	0.16276966569969	0.0802790112000664	2.02754945865047	0.0426062517748191	0.33152847565657
11452	ENSG00000281202.2	LINC01097	chr4	13526319	13534335	lncRNA	-	8016	16.3191630355674	0.236330527484323	0.384707899148537	0.614311606305424	0.539009434431059	NA
354	ENSG00000038219.13	BOD1L1	chr4	13568738	13627725	protein_coding	-	58987	1021.9489956083	0.0345975192136268	0.0610284360446574	0.566908173565355	0.57077657070399	0.892711056845129
4584	ENSG00000137449.17	CPEB2	chr4	15002481	15070153	protein_coding	+	67672	53.7358867932482	0.44567405049871	0.572725382351834	0.77816360900332	0.436472567292502	NA
414	ENSG00000048342.18	CC2D2A	chr4	15469865	15601552	protein_coding	+	131687	30.4521463174387	0.0607783022225814	0.281161360950892	0.216168758100431	0.828856205228708	NA
3061	ENSG00000118564.15	FBXL5	chr4	15604381	15681679	protein_coding	-	77298	1576.72558397146	0.0557074715625436	0.0679896083243507	0.819352735447247	0.412585192946802	0.806476847660894
11690	ENSG00000288606.1	ENSG00000288606	chr4	15681756	15705565	lncRNA	+	23809	11.0804646754519	0.502674314821329	0.452528654837946	1.11081212083982	0.266649228084684	NA
7388	ENSG00000169762.17	TAPT1	chr4	16160505	16227410	protein_coding	-	66905	2130.85607289014	0.0295117630495942	0.0911480203561919	0.323778431328151	0.746105786634776	0.947545251759999
11039	ENSG00000263327.6	TAPT1-AS1	chr4	16226685	16320140	lncRNA	+	93455	255.713803954017	0.145130315224508	0.126033373031888	1.15152290011145	0.249517179717127	0.693568340570939
5709	ENSG00000151552.13	QDPR	chr4	17460261	17512206	protein_coding	-	51945	516.905683787337	-0.383696110401499	0.091450234257103	-4.19568209440313	2.72051612628975e-05	0.00270543701472528
15	ENSG00000002549.13	LAP3	chr4	17577198	17607972	protein_coding	+	30774	425.041046712753	-0.145699787816902	0.103836876145704	-1.40316035328775	0.160569027210856	0.585462522059235
10568	ENSG00000249502.3	MED28-DT	chr4	17586267	17614585	lncRNA	-	28318	41.8834359844974	0.322045891320766	0.247320868763949	1.30213795920367	0.192869228962888	NA
3062	ENSG00000118579.13	MED28	chr4	17614641	17634105	protein_coding	+	19464	826.697974022172	-0.00956142287268607	0.0742724100599598	-0.12873451750074	0.897567721638322	0.981870406371344
6503	ENSG00000163257.11	DCAF16	chr4	17800655	17810758	protein_coding	-	10103	865.843566276584	-0.0550630881008276	0.0843255298271203	-0.652982414859593	0.513767615431158	0.862451615622544
2347	ENSG00000109805.10	NCAPG	chr4	17810979	17844865	protein_coding	+	33886	2298.76582647637	0.235806628546941	0.0823681325651931	2.8628381050196	0.00419865034198667	0.0882200566092933
8134	ENSG00000178177.17	LCORL	chr4	17841187	18021876	protein_coding	-	180689	4234.41712545387	0.0309815450529446	0.0819049134092014	0.37826235036913	0.705235711254188	0.938679339476523
11557	ENSG00000286046.1	ENSG00000286046	chr4	18418662	18888662	lncRNA	+	470000	73.8018056954096	0.191269071701933	0.355157344146322	0.538547420895036	0.5901991759125	NA
10523	ENSG00000248238.2	LINC02438	chr4	19172335	19456994	lncRNA	-	284659	333.295746822279	0.263612259675059	0.522114014485749	0.504894050650415	0.613633252950424	0.910737332086866
10532	ENSG00000248515.2	ENSG00000248515	chr4	19455418	19938448	lncRNA	+	483030	327.705135578709	0.00181991525776793	0.557489012162658	0.00326448632719767	0.997395321386865	0.999684543352067
6489	ENSG00000163138.19	PACRGL	chr4	20696282	20752907	protein_coding	+	56625	567.713513552387	-0.169190622621207	0.0964394949950965	-1.75437068215475	0.0793670115515872	0.439714955336339
5805	ENSG00000152990.14	ADGRA3	chr4	22345071	22516066	protein_coding	-	170995	1886.01555390714	-0.357957261861104	0.11021976430505	-3.24766854763364	0.00116354726967435	0.0390941158672612
10312	ENSG00000237350.1	CDC42P6	chr4	22727375	22727950	processed_pseudogene	-	575	23.7072218984776	0.15446616491041	0.551433377308262	0.280117546863799	0.779387322939553	NA
10543	ENSG00000248837.7	ENSG00000248837	chr4	22989147	23193740	lncRNA	+	204593	316.998563328303	-0.178215769891694	0.257439059786963	-0.692263909133182	0.488771610555026	0.848484241084927
2333	ENSG00000109606.13	DHX15	chr4	24517441	24584554	protein_coding	-	67113	7484.89182935042	-0.0350702755108198	0.069197661805309	-0.5068130135595	0.612286024444323	0.910231808766054
2334	ENSG00000109618.13	SEPSECS	chr4	25120014	25160550	protein_coding	-	40536	556.68019763095	-0.00463934769686961	0.0895133080275438	-0.0518285805663897	0.958665282150992	0.993954506004203
353	ENSG00000038210.14	PI4K2B	chr4	25160663	25279204	protein_coding	+	118541	824.105680850534	0.0108636131448707	0.0716008223354732	0.151724697992589	0.879404076510267	0.97516883982302
7214	ENSG00000168228.16	ZCCHC4	chr4	25312774	25370383	protein_coding	+	57609	990.908629757949	-0.087305222318304	0.0764107295557513	-1.14257804925948	0.253213823591645	0.696864836547483
467	ENSG00000053900.11	ANAPC4	chr4	25377263	25418498	protein_coding	+	41235	925.604689002381	-0.116771361129044	0.0821785063044092	-1.42094771954719	0.155331958721468	0.579097341510925
1265	ENSG00000091490.11	SEL1L3	chr4	25747433	25863760	protein_coding	-	116327	979.929837492834	-0.169674496427029	0.0938263431314362	-1.80838867597495	0.0705460291338294	0.415805253366815
10600	ENSG00000250317.9	SMIM20	chr4	25861830	25929813	protein_coding	+	67983	182.207117598153	0.15962088046136	0.154607929956747	1.03242363122005	0.301873706362672	0.732546909831004
7212	ENSG00000168214.22	RBPJ	chr4	26163455	26435131	protein_coding	+	271676	2810.64178501528	-0.0380897277290734	0.0719911676164861	-0.529088900627176	0.596743780731737	0.904544470959479
2337	ENSG00000109680.11	TBC1D19	chr4	26576437	26756223	protein_coding	+	179786	489.95912041475	0.0942701650686239	0.14991660940854	0.628817350129142	0.529468639923797	0.866692236215944
2339	ENSG00000109689.20	STIM2	chr4	26857601	27025381	protein_coding	+	167780	2373.61765560941	0.190676269644559	0.108988230605216	1.74951248025339	0.0802024734132419	0.442864714143006
10632	ENSG00000251129.3	LINC02506	chr4	31997376	32228543	lncRNA	+	231167	6342.3947416645	0.206666511647373	0.0736942883352117	2.80437624565031	0.00504140369077472	0.0994751583672297
10626	ENSG00000250954.6	ENSG00000250954	chr4	33775498	34039914	lncRNA	-	264416	21.1154914951541	0.207826280649244	0.34479115468185	0.60275989632336	0.546668429187892	NA
10537	ENSG00000248685.6	LINC02484	chr4	34120090	34335351	lncRNA	-	215261	359.507006959946	0.295984318185802	0.392710886205364	0.753695221046203	0.451032252153466	0.828033820561028
10653	ENSG00000251438.1	ENSG00000251438	chr4	36311190	36392410	lncRNA	-	81220	48.169673104904	-0.0850503010553946	0.389022136639023	-0.218625864816309	0.826941502958299	NA
10522	ENSG00000248215.6	LINC02505	chr4	36496128	36641939	lncRNA	-	145811	1716.96817547642	0.103287648260387	0.184019186829475	0.561287385516494	0.574601639579185	0.894984096170014
11014	ENSG00000261761.5	LINC02616	chr4	37001772	37023499	lncRNA	+	21727	845.238713396783	0.0871001787151441	0.145863125244881	0.597136380897617	0.550416330032211	0.880545402911516
8350	ENSG00000181826.10	RELL1	chr4	37590800	37686376	protein_coding	-	95576	529.994773362288	0.122856808844356	0.0890075808065282	1.38029601221726	0.167495522296846	0.591384916739131
